tipo_persona	n_deudas_actual	proxy_edad_actual	deuda_total_actual	deuda_con_garantia_actual	situacion_mes_actual	prop_con_garantia_actual	tiene_garantia_actual	mora_30_dias_mes_actual	n_meses_seg_bcra	media_deuda_total	media_deuda_situacion_1	media_deuda_situacion_2	media_deuda_con_garantia	media_deuda_sin_garantia	media_deuda_en_default	max_situacion_mes	max_sit_mes_sin_garantia	media_prop_situacion_1	media_prop_situacion_2	media_prop_default	media_prop_con_garantia	prop_tuvo_garantia	prop_mora_30_dias_seg	prop_default_seg	default	tiene_default_historico	tiene_garantia_historica
20	1	68	7	0	1	0	0	0	7	21	21	0	0	21	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	142	21	0	1	0	0	0	5	20.8	20.8	0	0	20.8	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	125	31	0	1	0	0	0	6	30.333333333333332	30.333333333333332	0	0	30.333333333333332	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	102	3	0	1	0	0	0	7	4.428571428571429	4.428571428571429	0	0	4.428571428571429	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	400	21	0	1	0	0	0	7	30.428571428571427	30.428571428571427	0	0	30.428571428571427	0	1	1	1	0	0	0	0	0	0	0	0	0
27	3	104	70	0	1	0	0	0	7	67.42857142857143	67.28571428571429	0.14285714285714285	0	67.42857142857143	0	2	2	0.9980952380952381	0.001904761904761905	0	0	0	0.14285714285714285	0	0	0	0
27	1	127	27	0	1	0	0	0	7	30.857142857142858	30.857142857142858	0	0	30.857142857142858	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	187	28	0	1	0	0	0	7	33	33	0	0	33	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	272	12	0	1	0	0	0	5	6.2	6.2	0	0	6.2	0	1	1	1	0	0	0	0	0	0	0	0	0
27	5	163	51	0	1	0	0	0	7	36.857142857142854	32.285714285714285	0.42857142857142855	0	36.857142857142854	4.142857142857143	4	4	0.8813339970134395	0.012244897959183673	0.1064211050273768	0	0	0.42857142857142855	0.42857142857142855	0	1	0
27	3	224	31	0	1	0	0	0	7	33.142857142857146	33.142857142857146	0	0	33.142857142857146	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	293	88	0	1	0	0	0	7	90.71428571428571	90.71428571428571	0	0	90.71428571428571	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	281	36	0	1	0	0	0	7	39.285714285714285	34.57142857142857	0	0	39.285714285714285	4.714285714285714	3	3	0.881336405529954	0	0.11866359447004608	0	0	0.2857142857142857	0.2857142857142857	0	1	0
20	1	226	13	0	1	0	0	0	6	14.333333333333334	14.333333333333334	0	0	14.333333333333334	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	354	86	0	1	0	0	0	7	79.57142857142857	79.57142857142857	0	0	79.57142857142857	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	266	15	0	1	0	0	0	7	16	16	0	0	16	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	1	56	2	0	1	0	0	0	6	2.1666666666666665	2.1666666666666665	0	0	2.1666666666666665	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	171	20	0	1	0	0	0	2	21	21	0	0	21	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	140	94	0	1	0	0	0	7	70.28571428571429	70.28571428571429	0	0	70.28571428571429	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	2	175	11	0	1	0	0	0	7	109.28571428571429	109.28571428571429	0	0	109.28571428571429	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	261	49	0	1	0	0	0	6	28.666666666666668	28.666666666666668	0	0	28.666666666666668	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	251	13	0	1	0	0	0	5	5	5	0	0	5	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	241	26	0	1	0	0	0	7	30.428571428571427	30.428571428571427	0	0	30.428571428571427	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	1	293	54	0	1	0	0	0	6	39.333333333333336	39.333333333333336	0	0	39.333333333333336	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	224	20	0	2	0	0	1	7	19	17	2	0	19	0	2	2	0.9	0.09999999999999999	0	0	0	0.14285714285714285	0	1	0	0
20	1	131	11	0	1	0	0	0	6	10.833333333333334	10.833333333333334	0	0	10.833333333333334	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	202	82	0	1	0	0	0	7	47	47	0	0	47	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	44	9	0	1	0	0	0	7	15.142857142857142	15.142857142857142	0	0	15.142857142857142	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	300	9	0	1	0	0	0	6	24.666666666666668	24.666666666666668	0	0	24.666666666666668	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	301	4	0	1	0	0	0	7	6.714285714285714	6.714285714285714	0	0	6.714285714285714	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	306	50	0	1	0	0	0	7	21.142857142857142	21.142857142857142	0	0	21.142857142857142	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	100	40	0	1	0	0	0	6	39.5	39.5	0	0	39.5	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	168	10	0	1	0	0	0	7	6	6	0	0	6	0	1	1	1	0	0	0	0	0	0	0	0	0
20	4	320	71	0	1	0	0	0	7	79.71428571428571	79.71428571428571	0	0	79.71428571428571	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	258	39	0	1	0	0	0	7	60.857142857142854	60.857142857142854	0	0	60.857142857142854	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	89	48	0	1	0	0	0	7	46.857142857142854	46.857142857142854	0	0	46.857142857142854	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	464	69	0	1	0	0	0	2	69	69	0	0	69	0	1	1	1	0	0	0	0	0	0	1	0	0
27	1	134	57	0	1	0	0	0	6	37.833333333333336	37.833333333333336	0	0	37.833333333333336	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	371	1	0	1	0	0	0	6	6	2.8333333333333335	1.5	0	6	1.6666666666666667	4	4	0.6666666666666666	0.16666666666666666	0.16666666666666666	0	0	0.3333333333333333	0.16666666666666666	0	1	0
20	2	234	43	0	1	0	0	0	7	44.714285714285715	43.714285714285715	0	0	44.714285714285715	1	3	3	0.9769635126777984	0	0.023036487322201607	0	0	0.2857142857142857	0.2857142857142857	0	1	0
27	1	31	5	0	1	0	0	0	6	3.6666666666666665	3.6666666666666665	0	0	3.6666666666666665	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	226	8	0	1	0	0	0	4	9.25	9.25	0	0	9.25	0	1	1	1	0	0	0	0	0	0	0	0	0
27	4	101	81	0	1	0	0	0	7	57.57142857142857	57.57142857142857	0	0	57.57142857142857	0	1	1	1	0	0	0	0	0	0	0	0	0
20	3	262	59	0	1	0	0	0	7	66	66	0	0	66	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	122	31	0	1	0	0	0	7	30.714285714285715	30.714285714285715	0	0	30.714285714285715	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	337	6	0	1	0	0	0	5	4.4	4.4	0	0	4.4	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	216	1	0	1	0	0	0	6	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	113	11	0	1	0	0	0	7	43.142857142857146	39	4.142857142857143	0	43.142857142857146	0	2	2	0.9468864468864469	0.05311355311355311	0	0	0	0.14285714285714285	0	0	0	0
Global	1	291	21	0	1	0	0	0	7	15.571428571428571	15.571428571428571	0	0	15.571428571428571	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	334	40	0	1	0	0	0	7	28.428571428571427	28.428571428571427	0	0	28.428571428571427	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	105	72	0	2	0	0	1	7	32.285714285714285	32.142857142857146	0.14285714285714285	0	32.285714285714285	0	2	2	0.998015873015873	0.001984126984126984	0	0	0	0.14285714285714285	0	1	0	0
27	1	241	3	0	2	0	0	1	4	3	1.5	1.5	0	3	0	2	2	0.5	0.5	0	0	0	0.5	0	0	0	0
27	2	221	50	0	1	0	0	0	7	121.57142857142857	121.57142857142857	0	0	121.57142857142857	0	1	1	1	0	0	0	0	0	0	1	0	0
27	1	41	36	0	1	0	0	0	6	41	41	0	0	41	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	319	18	0	1	0	0	0	7	19.285714285714285	13.571428571428571	1.4285714285714286	0	19.285714285714285	4.285714285714286	4	4	0.7272040129182986	0.05291005291005291	0.21988593417164845	0	0	0.5714285714285714	0.42857142857142855	0	1	0
20	1	395	18	0	1	0	0	0	6	6.166666666666667	6.166666666666667	0	0	6.166666666666667	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	2	140	13	0	1	0	0	0	7	10.428571428571429	10.428571428571429	0	0	10.428571428571429	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	274	19	0	1	0	0	0	7	15.285714285714286	15.285714285714286	0	0	15.285714285714286	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	121	15	0	1	0	0	0	7	18.142857142857142	18.142857142857142	0	0	18.142857142857142	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	296	15	0	2	0	0	1	7	13.571428571428571	9.285714285714286	4.285714285714286	0	13.571428571428571	0	2	2	0.7142857142857143	0.2857142857142857	0	0	0	0.2857142857142857	0	1	0	0
27	1	326	56	0	1	0	0	0	7	42.714285714285715	42.714285714285715	0	0	42.714285714285715	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	216	17	0	2	0	0	1	7	26.571428571428573	24.142857142857142	2.4285714285714284	0	26.571428571428573	0	2	2	0.8571428571428571	0.14285714285714285	0	0	0	0.14285714285714285	0	1	0	0
27	1	56	12	0	1	0	0	0	6	18.5	18.5	0	0	18.5	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	238	12	0	1	0	0	0	6	16.666666666666668	16.666666666666668	0	0	16.666666666666668	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	333	12	0	1	0	0	0	6	9	9	0	0	9	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	360	5	0	1	0	0	0	2	3.5	3.5	0	0	3.5	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	355	8	0	1	0	0	0	7	7	7	0	0	7	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	336	9	0	1	0	0	0	4	6.75	6.75	0	0	6.75	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	168	5	0	1	0	0	0	7	10.285714285714286	10.285714285714286	0	0	10.285714285714286	0	1	1	1	0	0	0	0	0	0	0	0	0
27	3	122	71	0	1	0	0	0	7	58.714285714285715	58.714285714285715	0	0	58.714285714285715	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	184	18	0	1	0	0	0	7	19.428571428571427	19.428571428571427	0	0	19.428571428571427	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	111	2	0	1	0	0	0	6	2	1.6666666666666667	0	0	2	0.3333333333333333	3	3	0.8333333333333334	0	0.16666666666666666	0	0	0.16666666666666666	0.16666666666666666	0	1	0
27	1	300	68	0	1	0	0	0	7	84.57142857142857	79	0	0	84.57142857142857	5.571428571428571	4	4	0.9449509471600782	0	0.055049052839921765	0	0	0.42857142857142855	0.42857142857142855	0	1	0
27	1	147	45	0	1	0	0	0	7	50.714285714285715	50.714285714285715	0	0	50.714285714285715	0	1	1	1	0	0	0	0	0	0	0	0	0
20	3	258	40	0	1	0	0	0	7	35	35	0	0	35	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	291	7	0	1	0	0	0	7	9.142857142857142	9.142857142857142	0	0	9.142857142857142	0	1	1	1	0	0	0	0	0	0	0	0	0
27	5	259	78	0	2	0	0	1	7	62.42857142857143	35.42857142857143	27	0	62.42857142857143	0	2	2	0.5514775317730983	0.4485224682269017	0	0	0	1	0	0	0	0
27	1	319	95	0	1	0	0	0	6	120.33333333333333	120.33333333333333	0	0	120.33333333333333	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	78	30	0	1	0	0	0	6	32.5	32.5	0	0	32.5	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	348	14	0	1	0	0	0	7	12.857142857142858	12.857142857142858	0	0	12.857142857142858	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	162	13	0	1	0	0	0	7	15.714285714285714	15.714285714285714	0	0	15.714285714285714	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	148	3	0	1	0	0	0	6	2.8333333333333335	2.8333333333333335	0	0	2.8333333333333335	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	276	14	0	1	0	0	0	6	11.833333333333334	11.833333333333334	0	0	11.833333333333334	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	246	21	0	1	0	0	0	7	28.857142857142858	28.857142857142858	0	0	28.857142857142858	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	58	2	0	1	0	0	0	3	1.6666666666666667	1.6666666666666667	0	0	1.6666666666666667	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	356	7	0	1	0	0	0	6	5.333333333333333	5.333333333333333	0	0	5.333333333333333	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	101	5	0	1	0	0	0	5	3	3	0	0	3	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	260	1	0	1	0	0	0	5	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0
Global	2	235	44	0	1	0	0	0	7	33	33	0	0	33	0	1	1	1	0	0	0	0	0	0	0	0	0
20	4	176	89	0	1	0	0	0	7	64.85714285714286	64.85714285714286	0	0	64.85714285714286	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	104	4	0	1	0	0	0	7	16.857142857142858	16.857142857142858	0	0	16.857142857142858	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	384	4	0	1	0	0	0	5	2.8	2.8	0	0	2.8	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	190	5	0	1	0	0	0	7	3.5714285714285716	3.5714285714285716	0	0	3.5714285714285716	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	248	49	0	1	0	0	0	7	49.285714285714285	49.285714285714285	0	0	49.285714285714285	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	328	29	0	1	0	0	0	7	14.857142857142858	14.857142857142858	0	0	14.857142857142858	0	1	1	1	0	0	0	0	0	0	0	0	0
27	3	257	39	0	1	0	0	0	7	194	194	0	0	194	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	236	42	0	1	0	0	0	7	37	37	0	0	37	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	238	74	0	1	0	0	0	7	71.42857142857143	71.42857142857143	0	0	71.42857142857143	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	413	6	0	1	0	0	0	7	11.571428571428571	11.571428571428571	0	0	11.571428571428571	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	350	16	0	1	0	0	0	6	22.833333333333332	22.833333333333332	0	0	22.833333333333332	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	227	6	0	1	0	0	0	7	9	9	0	0	9	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	329	4	0	1	0	0	0	4	6.25	6.25	0	0	6.25	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	41	88	0	1	0	0	0	6	84	84	0	0	84	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	128	5	0	1	0	0	0	6	7.333333333333333	3.6666666666666665	1.8333333333333333	0	7.333333333333333	1.8333333333333333	3	3	0.7631944444444444	0.11458333333333333	0.12222222222222222	0	0	0.3333333333333333	0.16666666666666666	0	1	0
27	3	416	16	0	1	0	0	0	7	12.428571428571429	12.428571428571429	0	0	12.428571428571429	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	343	78	0	1	0	0	0	6	70.5	70.5	0	0	70.5	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	75	24	0	1	0	0	0	6	22.5	22.5	0	0	22.5	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	380	46	0	1	0	0	0	7	57.857142857142854	57.857142857142854	0	0	57.857142857142854	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	58	26	0	1	0	0	0	7	22.571428571428573	22.571428571428573	0	0	22.571428571428573	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	1	53	15	0	1	0	0	0	6	18.333333333333332	18.333333333333332	0	0	18.333333333333332	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	317	5	0	1	0	0	0	6	3.1666666666666665	3.1666666666666665	0	0	3.1666666666666665	0	1	1	1	0	0	0	0	0	0	0	0	0
20	3	340	15	0	1	0	0	0	7	13.571428571428571	12.857142857142858	0.7142857142857143	0	13.571428571428571	0	2	2	0.957983193277311	0.04201680672268908	0	0	0	0.14285714285714285	0	0	0	0
20	1	236	43	0	1	0	0	0	7	87	87	0	0	87	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	148	32	0	1	0	0	0	7	28.571428571428573	28.571428571428573	0	0	28.571428571428573	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	180	11	0	1	0	0	0	7	11	11	0	0	11	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	53	45	0	1	0	0	0	3	45	45	0	0	45	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	323	14	0	1	0	0	0	7	10.857142857142858	10.857142857142858	0	0	10.857142857142858	0	1	1	1	0	0	0	0	0	0	1	0	0
Global	1	307	73	0	1	0	0	0	7	57.142857142857146	57.142857142857146	0	0	57.142857142857146	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	188	54	0	1	0	0	0	6	43.333333333333336	43.333333333333336	0	0	43.333333333333336	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	280	21	0	1	0	0	0	7	18.142857142857142	18.142857142857142	0	0	18.142857142857142	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	308	11	0	1	0	0	0	7	16.571428571428573	16.571428571428573	0	0	16.571428571428573	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	243	71	0	1	0	0	0	7	49	49	0	0	49	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	53	8	0	1	0	0	0	7	13.857142857142858	13.857142857142858	0	0	13.857142857142858	0	1	1	1	0	0	0	0	0	0	0	0	0
20	3	406	32	0	1	0	0	0	7	39.42857142857143	24.714285714285715	9.571428571428571	0	39.42857142857143	5.142857142857143	3	3	0.5630163266386177	0.3078304736199473	0.12915319974143502	0	0	0.8571428571428571	0.2857142857142857	0	1	0
27	1	171	15	0	1	0	0	0	7	11.142857142857142	11.142857142857142	0	0	11.142857142857142	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	1	351	3	0	1	0	0	0	2	2.5	2.5	0	0	2.5	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	208	7	0	1	0	0	0	6	7.5	7.5	0	0	7.5	0	1	1	1	0	0	0	0	0	0	1	0	0
27	2	317	66	0	2	0	0	1	7	73	69.71428571428571	3.2857142857142856	0	73	0	2	2	0.9502164502164502	0.049783549783549784	0	0	0	0.14285714285714285	0	1	0	0
Global	1	339	17	0	1	0	0	0	7	30.571428571428573	30.571428571428573	0	0	30.571428571428573	0	1	1	1	0	0	0	0	0	0	0	0	0
27	3	57	45	0	2	0	0	1	7	43	40.857142857142854	2	0	43	0.14285714285714285	3	3	0.9548938572990376	0.04200055263885051	0.003105590062111801	0	0	0.5714285714285714	0.14285714285714285	1	1	0
20	1	46	2	0	1	0	0	0	5	1.4	1.4	0	0	1.4	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	238	11	0	1	0	0	0	7	17.571428571428573	17.571428571428573	0	0	17.571428571428573	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	375	46	0	1	0	0	0	6	24.166666666666668	24.166666666666668	0	0	24.166666666666668	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	304	75	68	1	0.9066666666666666	1	0	7	91.85714285714286	91.85714285714286	0	80.71428571428571	11.142857142857142	0	1	1	1	0	0	0.881113803458694	1	0	0	0	0	1
20	1	171	29	0	1	0	0	0	7	29.714285714285715	29.714285714285715	0	0	29.714285714285715	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	180	73	0	2	0	0	1	7	127.85714285714286	82.85714285714286	33.57142857142857	0	127.85714285714286	11.428571428571429	3	3	0.6474292233927188	0.28800257644586075	0.0645682001614205	0	0	0.5714285714285714	0.14285714285714285	1	1	0
20	2	164	55	0	1	0	0	0	7	27	27	0	0	27	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	28	3	0	1	0	0	0	2	2.5	2.5	0	0	2.5	0	1	1	1	0	0	0	0	0	0	0	0	0
20	4	81	18	0	1	0	0	0	7	17.428571428571427	17.428571428571427	0	0	17.428571428571427	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	332	57	0	1	0	0	0	7	62.857142857142854	62.857142857142854	0	0	62.857142857142854	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	111	3	0	1	0	0	0	6	3.5	3.5	0	0	3.5	0	1	1	1	0	0	0	0	0	0	0	0	0
20	3	329	63	0	1	0	0	0	7	60.857142857142854	53.42857142857143	7.428571428571429	0	60.857142857142854	0	2	2	0.9126050420168067	0.08739495798319329	0	0	0	0.14285714285714285	0	1	0	0
27	2	56	56	0	1	0	0	0	7	59.857142857142854	59.857142857142854	0	0	59.857142857142854	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	238	4	0	1	0	0	0	7	3.5714285714285716	3.5714285714285716	0	0	3.5714285714285716	0	1	1	1	0	0	0	0	0	0	0	0	0
27	6	117	87	0	1	0	0	0	7	74.71428571428571	74.71428571428571	0	0	74.71428571428571	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	1	164	28	0	1	0	0	0	7	16	16	0	0	16	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	244	40	0	1	0	0	0	7	55.57142857142857	55.57142857142857	0	0	55.57142857142857	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	61	10	0	1	0	0	0	6	11.166666666666666	11.166666666666666	0	0	11.166666666666666	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	274	92	0	1	0	0	0	7	104	99.71428571428571	0	0	104	4.285714285714286	3	3	0.9616858237547893	0	0.03831417624521073	0	0	0.2857142857142857	0.2857142857142857	0	1	0
27	1	127	13	0	1	0	0	0	3	38.333333333333336	38.333333333333336	0	0	38.333333333333336	0	1	1	1	0	0	0	0	0	0	0	0	0
Global	1	129	3	0	1	0	0	0	6	6.333333333333333	6.333333333333333	0	0	6.333333333333333	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	137	2	0	1	0	0	0	6	11.333333333333334	11.333333333333334	0	0	11.333333333333334	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	116	6	0	1	0	0	0	7	25.285714285714285	25.285714285714285	0	20.285714285714285	5	0	1	1	1	0	0	0.4039015678395412	0.42857142857142855	0	0	0	0	1
27	2	14	62	0	1	0	0	0	7	62.285714285714285	62.285714285714285	0	0	62.285714285714285	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	320	20	0	1	0	0	0	7	19.142857142857142	19.142857142857142	0	0	19.142857142857142	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	201	4	0	1	0	0	0	6	5.166666666666667	5.166666666666667	0	0	5.166666666666667	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	160	15	0	1	0	0	0	7	16.857142857142858	16.857142857142858	0	0	16.857142857142858	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	165	27	0	1	0	0	0	7	16.857142857142858	16.857142857142858	0	0	16.857142857142858	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	122	18	0	1	0	0	0	6	28.833333333333332	28.833333333333332	0	0	28.833333333333332	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	208	6	0	1	0	0	0	7	10	10	0	0	10	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	174	53	48	1	0.9056603773584906	1	0	7	100	100	0	92.14285714285714	7.857142857142857	0	1	1	1	0	0	0.922248766961268	1	0	0	0	0	1
27	5	106	36	0	1	0	0	0	7	34	29.428571428571427	4.571428571428571	0	34	0	2	2	0.8961038961038961	0.1038961038961039	0	0	0	0.14285714285714285	0	0	0	0
Global	1	283	12	0	1	0	0	0	7	16.857142857142858	16.857142857142858	0	0	16.857142857142858	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	258	30	0	2	0	0	1	7	29.428571428571427	22.857142857142858	6.571428571428571	0	29.428571428571427	0	2	2	0.8062569213732005	0.19374307862679957	0	0	0	0.42857142857142855	0	0	0	0
27	3	110	19	0	1	0	0	0	7	20.857142857142858	20.857142857142858	0	0	20.857142857142858	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	148	41	0	1	0	0	0	7	36.57142857142857	36.57142857142857	0	0	36.57142857142857	0	1	1	1	0	0	0	0	0	0	0	0	0
20	2	224	33	0	1	0	0	0	7	55	55	0	0	55	0	1	1	1	0	0	0	0	0	0	0	0	0
27	3	255	60	0	2	0	0	1	7	54.285714285714285	51.142857142857146	3.142857142857143	0	54.285714285714285	0	2	2	0.9476190476190476	0.052380952380952375	0	0	0	0.14285714285714285	0	0	0	0
27	2	302	29	0	1	0	0	0	7	33.57142857142857	24.142857142857142	9.428571428571429	0	33.57142857142857	0	2	2	0.7403665413533834	0.2596334586466165	0	0	0	0.5714285714285714	0	1	0	0
27	1	355	9	0	1	0	0	0	5	4.6	4.6	0	0	4.6	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	101	32	0	2	0	0	1	6	14.166666666666666	13.833333333333334	0.3333333333333333	0	14.166666666666666	0	2	2	0.9895833333333334	0.010416666666666666	0	0	0	0.16666666666666666	0	1	0	0
27	1	369	1	0	1	0	0	0	1	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0
20	2	268	4	0	1	0	0	0	6	5.833333333333333	5.833333333333333	0	0	5.833333333333333	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	50	32	0	1	0	0	0	6	35.166666666666664	35.166666666666664	0	0	35.166666666666664	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	388	56	0	1	0	0	0	6	33.5	33	0	0	33.5	0.5	5	5	0.8333333333333334	0	0.16666666666666666	0	0	0.16666666666666666	0.16666666666666666	1	1	0
20	1	356	8	0	1	0	0	0	5	4.6	4.6	0	0	4.6	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	56	97	0	1	0	0	0	6	93	93	0	0	93	0	1	1	1	0	0	0	0	0	0	0	0	0
27	3	281	51	0	1	0	0	0	7	40.714285714285715	40.714285714285715	0	0	40.714285714285715	0	1	1	1	0	0	0	0	0	0	0	0	0
27	2	258	52	0	1	0	0	0	7	56.714285714285715	56.714285714285715	0	0	56.714285714285715	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	369	16	0	1	0	0	0	7	16.285714285714285	16.285714285714285	0	0	16.285714285714285	0	1	1	1	0	0	0	0	0	0	0	0	0
20	1	378	6	0	1	0	0	0	4	12.5	12.5	0	0	12.5	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	217	8	0	1	0	0	0	1	8	8	0	0	8	0	1	1	1	0	0	0	0	0	0	1	0	0
20	1	185	42	0	1	0	0	0	7	24	24	0	0	24	0	1	1	1	0	0	0	0	0	0	0	0	0
27	1	249	90	0	1	0	0	0	7	87.14285714285714	87.14285714285714	0	0	87.14285714285714	0	1	1	1	0	0	0	0	0	0	0	0	0
